1097    You are at the bottom of the Bottomless Pit.
1098    You are at the back of a dark cave. To the west is a glimmer
1098    of light. To the north a well-lighted hallway is visible through
1098    a ventilation louver. To the southeast a tunnel leads down into
1098    darkness.
1099    You are in a spacious room illuminated by the glowing eyes of
1099    several multi-armed ferret-like beings. The ferrets, small
1099    fur-covered creatures, are all busily engaged in work at making
1099    small ferretlike statues out of clay. Some mold the clay into 
1099    shape, others tend to curing ovens, while yet others paint the
1099    products with fluorescent paint. The finished products, which
1099    appear to be some sort of icon, are stacked in a corner.
1100    A large cavern is inhabited by a ferret with fluorescent eyes,
1100    who is engaged in painting intricate designs on the walls.
1100    Some depict domestic scenes, such as a ferret family at their
1100    dinner devouring assorted living bugs and worms, while others
1100    depict ferrets at war, ferrets hunting worms, ferrets paired in
1100    (apparently) conjugal bliss, etc.
1101    You are in a maze of twisty little passages, all alike.
1102    You are in a maze of twisty little passages, all alike.
1103    You are in a maze of twisty little passages, all alike.
1104    You are in a maze of twisty little passages, all alike.
1105    You are in a maze of twisty little passages, all alike.
1106    You are in a maze of twisty little passages, all alike.
1107    You are in a maze of twisty little passages, all alike.
1108    You are in a maze of twisty little passages, all alike.
1109    You are in a maze of twisty little passages, all alike.
1110    You are in a maze of twisty little passages, all alike.
1111    You are in a maze of twisty little passages, all alike.
1112    You are in a maze of twisty little passages, all alike.
1113    You are in a maze of twisty little passages, all alike.
1114    You are in a maze of twisty little passages, all alike.
1115    You are in a maze of twisty little passages, all alike.
1116    You are in a maze of twisty little passages, all alike.
1117    You are in a dark tunnel. Exits lead northwest, east and north.
1118    You are in a straight north-south passage. Along the walls are
1118    well tended cultures of mushrooms.
1119    You are in a round tunnel. Exits lead in all directions.
1120    You are in a passage curving from south to east. A crooked hole
1120    leads down.
1121    You are in a smelly very wet cave. A passage leads down, and
1121    another one leads up.
1122    You are at the edge of an underground pool. The water is
1122    remarkably clear. Stalactites cover the roof. 
1122    A passage leads west.
1123    You are swimming at the bottom of the pool. There are passages
1123    leading in all directions. Water appears to be flowing into the
1123    pool from those to the south and southwest, and flowing 
1123    out to the southeast. Something glittering catches your eye.
1124    This seems to be a dead end. You can just get your head above
1124    the water.
1125    This seems to be a dead end. You can just get your head out of
1125    the water.
1126    You are in a very tight squeeze above a pool of water.
1126    Passages lead northeast, up and down.
1127    This seems to be a dead end.
1128    You escape the water into a veritable gold mine. The glint of 
1128    the precious metal is seen everywhere. Exits lead up and down.
1129    You are in a damp crawlway. Exits are southwest and up.
1130    You are in a large hall. This area seems to be inhabited.
1130    The floor is marked by the passage of what appears to have
1130    been the passage of innumerable small feet. Exits are to the
1130    north, west, southeast and northeast.
1131    You seem to have interrupted a ferret family at home. Papa 
1131    ferret, mama ferret, and several little ferrets are each sitting
1131    in their own comfy nest watching television. In fact they seem 
1131    to be watching the station your own mother ship broadcasts
1131    (apparently utterly oblivious to a total lack of sound)!
1132    You are in the ferret's nursery. There are various children's
1132    blocks, board games, etc., scattered about. The centerpiece,
1132    however, is a large doll house sitting in the center of the 
1132    room. There don't seem to be any dolls in it however.
1133    You are in an east-west hallway. A door leads south.
1134    You are in a small metal chamber. On the wall are a violet
1134    button, an orange button, a blue button, and a white button.
1134    Below the buttons is a round recess, about 3 centimeters in
1134    diameter and one centimeter deep with small gold springy
1134    fingers at the sides.
1135    This is the east end of a hallway. A stout metal door with a
1135    small keyhole leads east.
1136    This is the north end of a long hallway, brightly illuminated.
1136    To the north through a door is a stairway, to the south lies a
1136    long hall.
1137    This is part of a long hallway. A door marked "xsvnrxzoh" leads
1137    east and one marked "wzipilln" leads west.
1138    This is part of a long hallway. A door marked with the un-
1138    mistakable image of in integrated circuit leads east, while to 
1138    the west lies an unmarked door.
1139    A long hallway leads north and south. A smaller one goes east.
1140    This is part of a long hallway. A door marked in ornate letters
1140    "WRIVXGLI" leads west, while a door marked "hglirtv" lies to the
1140    east.
1141    This is part of a long hallway. A door lettered "xlmgilo" leads
1141    west, while to the east is a door marked with the images of a
1141    hammer and a wrench.
1142    You are at the south end of a long, clean, well-illuminated
1142    hallway. To the north are several side doors. To the south is
1142    a louver for ventilation.
1143    You are in a photographic darkroom. To one side of the room is
1143    a long bench. On the left side of the bench is a large plastic
1143    plastic rack with vertical slots for holding sheets of film.
1143    On the right side a small tray is molded in the stainless steel
1143    surface. Between the rack and the tray is the flat base of an
1143    enlarger. The enlarger itself is unusable, as it lacks a lens.
1143    On the other side of the room is a large heavy metal sink, with
1143    water from a leaky faucet flowing through it.
1143    In the center of the room is a large rectangular machine.
1143    At the left end of the machine is a long opening just the size
1143    to accept a film cassette. At the right end is a hopper.
1143    On the top of the machine are three funnel shaped holes.
1143    The left and right ones are marked to indicate that they should
1143    be filled with some sort of processing chemical, while below
1143    the central one is a liquid level indicator. The front of the
1143    machine has a red light, a green light, and a red button.  
1143    The lights in the room are a deep red color.
1144    This is some sort of a library. Although a few of the books are
1144    text, written in a strange language, most of the ones
1144    prominently displayed on the several tables are mainly
1144    pictorial. Each one seems to be a description of some other
1144    planet, as each is totally different. Although you see none of
1144    Earth, you do recognize Jupiter, as well as a couple which look
1144    remarkably like other parts of this valley.
1145    You are in a luxurious office. The walls are paneled with
1145    polished hardwood. The furniture is totally unsuited to the
1145    human form. Odd abstract paintings cover the walls. In the 
1145    center of the room is a desk, piled high with papers.
1146    You are in a large control room. On the walls are many dials,
1146    gauges, and numeric readouts, all incomprehensible. On one wall
1146    is a triangular button, a square button, a round button, and a
1146    hexagonal button. Below them are a slot and a video screen.
1147    This appears to be a storeroom for chemicals. Shelves with jars
1147    on them (mostly empty) line the walls.
1148    This appears to be a storage area for spare electronic parts.
1148    Large bins of resistors, capacitors, etc. line the walls.
1149    This room, similar in size and appointments to the other storage
1149    rooms nearby, appears to be used for old junk. There are empty 
1149    boxes, junked apparatus, etc., everywhere.
1149    You hear the faint patter of tiny rodent feet.
1150    You are in the tool room.
1151    You are at the top of a steep scree slope. To the north is a 
1151    deep hole, the entrance to an old mine.
1152    You are at the top of an old mine shaft. The way down is blocked
1152    by a cave-in, but scattered around are lots of old tailings.
1152    The exit is to the south.
1153    You are in the teleportation booth. A ramp leads down.
1154    You are in the center of a vast square room. Far overhead
1154    through a glass roof supported by myriads of crossing girders
1154    can be seen several brilliant star-clouds. The room is lit by
1154    the familiar garish blue light of mercury lamps. The air is cool
1154    and humid and perhaps a bit too rich in oxygen. Slightly above
1154    you at the end of a short ramp is a round metal teleportation
1154    booth. Eight exits are visible at the corners of the room and
1154    at the centers of the walls. The room is empty, although signs
1154    of recent occupation by hordes of people seem to have escaped
1154    the efforts of a robot floor-sweeper visible in the distance.
1155    You are at the north end of the great hall. A hallway leads
1155    north.
1156    You are in a small niche in the northeast corner of the hall.
1157    You are at the east end of the great hall. A corridor leads 
1157    east. Beside the door is a graphic sign which seems to
1157    imply "No Entrance".
1158    You are in a small niche in the southeast corner of the hall.
1159    You are at the south end of the great hall. A hallway leads
1159    south. Beside the door is a graphic sign which seems to
1159    imply "No Entrance".
1160    You are in a small niche in the southwest corner of the hall.
1161    You are at the west end of the great hall. A hallway leads
1161    west.
1162    You are in a small niche in the northwest corner of the hall.
1163    You are in a featureless hallway curving from south to west. 
1164    You are in a featureless hallway curving from north to east.
1165    You are in a sizable room with corridors leading to the
1165    south and east. To the northwest is a large orange door, 
1165    apparently some sort of airtight bulkhead, with a large 
1165    keypad with numbers from 1 to 30. To the sides of the room
1165    are large windows through which stars can be seen in all 
1165    directions, including down. This is obviously some sort of
1165    space station.
1166    You are in a large space ship, round in shape with several
1166    hundred seats (none designed for the human rump). To the 
1166    side of the entrance is a control panel containing numerous 
1166    dials and indicators, all totally beyond your comprehension.
1166    There are two clips in the panel, one glowing orange and one
1166    glowing violet. 
1166    An orange door leads "southwest". An inner cover for the
1166    airlock is off to the side. It appears to be automated.
1167    You are in a long hallway leading east and west. An open
1167    door leads south.
1168    You are in a large room with many large glass windows. 
1168    Through the windows can be seen in all directions a star
1168    filled sky. Behind you, interrupting the view of space, is
1168    the huge bulk of the space station.
1169    You are in an office. Halls lead north and east. Sitting in
1169    a row near the west wall are several file cabinets.
1170    You are in a short secret corridor with a door leading
1170    north into an office. A hidden panel in the west wall has 
1170    opened to allow access to an airlock.
1171    You are in the administrative hallway of the space station.
1171    Standing around looking sullen are numerous uniformed (and
1171    armed) reptilian creatures. You came from the west, while
1171    numerous doors lead off the hall in other directions.
1172    You are in a featureless hallway leading north and south.
1173    You are outside a pink bulkhead door. In the door heading 
1173    south is a keypad with numbers from 1 to 99. A corridor
1173    leads north.
1174    You are in a small airlock with a pink door to the north 
1174    and a blue one to the south. An opening in the east wall
1174    leads into a secret corridor.
1175    You are in a small space ship. A door leads "north". Two
1175    seats are placed before a viewing window, through which are
1175    visible several gigantic star clouds. A control panel
1175    has indicators, a grille, and one clip which emits a blue 
1175    glow and one which is yellow. Mounted on the panel and
1175    pointing out the window is a telescope.
1176    Your ship is now in orbit above a huge gas giant planet,
1176    somewhat akin to Saturn. Beautiful rings surround a sea
1176    of swirling orange and pink clouds.
1177    You are orbiting a planet which somewhat similar to Earth,
1177    except that it is less than 1 percent land.
1178    You are now orbiting a planet of about Earth-size but
1178    certainly not Earthly character. It looks totally arid,
1178    with a dense greenish atmosphere.
1179    You are now orbiting a generally Earth-like planet.
1180    You are in a close orbit about a small planet with a weak
1180    atmosphere and dark sandy-red surface.
1181    Your ship has landed on the planet Cygnus, on one of the
1181    many islands that make up its tiny land mass. The view out
1181    the window is rather murky due to clouds drifting in from
1181    the ocean. The exit to your ship is north.
1182    The view is a bit better outside the ship. This is a planet
1182    of verdant green vegetation, some of it growing on the wet
1182    surface of the island, but mostly growing as floating
1182    islands on the surface of the sea. There are masses of sea
1182    weed, giant lily pads with bit pink flowers, and even
1182    treelike structures held erect by large gas-filled bladders.
1182    To the north can be seen some creatures standing by the 
1182    edge of the cleared landing area.
1183    You are at the edge of the clearing, at the shore of the sea.
1183    Standing around are several large crabs. I believe you may 
1183    have seen some of them earlier, back at Test Site #6. Your
1183    ship is to the south.
1184    Your space ship is sitting on a planet remarkably like
1184    Mars, except that the sun is a bit redder. The ship's door
1184    faces north.
1185    You are on the ground outside your ship. A large stone
1185    building lies to the north.
1186    You are in a very dimly lit building with many electrical
1186    devices with flashing lights. Before most of the stations
1186    sits one of those electrical balls seen in the "Martian"
1186    section of Test site #6. They seem to be busy at very
1186    obscure tasks.
1187    Your ship is now landed on Deneb. The view is astoundingly
1187    Earthlike, even moreso than Test Site #6. You see out the 
1187    window a clearing in a dense forest with tall majestic
1187    trees stretching out into the far distance where the
1187    forest rises up into ice-capped mountains. The door of
1187    your ship faces north.
1188    You are standing by the ship on Deneb. The air is cool 
1188    and dry, with sweet fragrances wafting from the forest.
1188    To the north of the landing area is a building.
1189    You are in the entryway of a large, almost palatial, house.
1189    Directly ahead can be seen a large room, opulently
1189    furnished in a style seemingly suited more to creatures
1189    with eight legs than to humans. However, to the left (west)
1189    is smaller room, smelling of fresh paint and looking quite
1189    new, with Earthlike furnishings. A door leads south.
1190    You are in a bright, cheery room with fitting suitable for 
1190    the summer house of some rich family. The exit is east.
2001    Steep trail
2002    Near top of the pass
2003    Top of the pass
2004    Branch in the trail
2005    East shore of the lake
2006    Gravel beach
2007    Forest
2008    Forest
2009    Forest
2010    Forest
2011    Forest
2012    Base of the spire
2013    Halfway up the spire
2014    Top of the spire
2015    Sandy beach
2016    Swimming at the coral beds
2017    North end of the lake
2018    Vein of minerals
2019    Southwest of a chasm
2020    Step-like rock strata
2021    Northeast of the chasm
2022    Bottom of a chasm
2023    Fern-filled ravine
2024    Beautiful waterfall
2025    Behind some horsetails
2026    Southwest of the Mars-like area
2027    Red rocks
2028    Red hill
2029    West of a deep bowl 
2030    North of a small building
2031    Southwest of a deep bowl
2032    Southwest lip of the bowl
2033    South lip of the bowl
2034    Southeast lip of the bowl
2035    Northeast lip of the bowl
2036    North lip of the bowl
2037    Northwest lip of the bowl
2038    Center of the bowl
2039    South to west trail
2040    Dump
2041    Door leading into the ground
2042    Inside a small building
2043    West edge of town
2044    East edge of town
2045    South of town
2046    North-southwest trail
2047    South of a large building
2048    Bottom of a tower
2049    Top of the tower
2050    South of the Mars-jungle boundary
2051    Inside large Martian building
2052    Center of a ledge
2053    East end of the ledge
2054    West end of the ledge
2055    Precarious position
2056    Under an overhang
2057    West end of a ravine
2058    Northwest-southeast ridge
2059    Northeast-southwest path
2060    Leaf covered clearing
2061    Stone monument
2062    Forest, jungle, and green-air junction 
2063    Open field
2064    Muddy jungle
2065    Jungle with rubbery trees
2066    Up a rubber tree
2067    Jungle path
2068    West of greenhouse
2069    Antenna site
2070    Greenhouse north
2071    Greenhouse center
2072    Greenhouse south
2073    Vegetable garden
2074    Fruit garden
2075    Top of spiral ramp
2076    Center of aviary roof
2077    Half way up ramp
2078    Aviary entrance
2079    Aviary center
2080    Half way up pole
2081    East of greenhouse
2082    Cacti
2083    Staircase top
2084    Staircase middle
2085    Staircase bottom
2086    Field of flowers
2087    Beehives
2088    Toolshed
2089    West of barrier
2090    (90 to 95 are never reached)
2091     
2092     
2093     
2094     
2095         
2096    Bottomless pit
2097    Bottom of pit
2098    Back of cave
2099    Sculptors' studio
2100    Artist's cavern
2101    Maze
2102    Maze
2103    Maze
2104    Maze
2105    Maze
2106    Maze
2107    Maze
2108    Maze
2109    Maze
2110    Maze
2111    Maze
2112    Maze
2113    Maze
2114    Maze
2115    Maze
2116    Maze
2117    Dark tunnel
2118    Mushroom farm
2119    Round tunnel
2120    Curving passage
2121    Wet cave
2122    Underground pool
2123    Underwater
2124    Dead end
2125    Dead end
2126    Tight squeeze
2127    Dead end
2128    Gold mine
2129    Damp crawlway
2130    Large hall
2131    Ferret home
2132    Ferret nursery
2133    East-west hall
2134    Metal chamber
2135    East end of hall
2136    North end of hall
2137    Hall
2138    Hall
2139    Hall junction
2140    Hall
2141    Hall
2142    South end of hall
2143    Darkroom
2144    Library
2145    Office
2146    Control room
2147    Chemical storage
2148    Electronic storage
2149    Storage room
2150    Tool room
2151    Mine Entrance
2152    Top of mine shaft
2153    Teleportation booth
2154    Center of great hall
2155    North wall of hall
2156    Northeast corner of hall
2157    East wall of hall
2158    Southeast corner of hall
2159    South wall of hall
2160    Southwest corner of hall
2161    West wall of hall
2162    Northwest corner of hall
2163    Hallway
2164    Hallway
2165    Large anteroom
2166    Giant ship
2167    Hallway
2168    Viewing room
2169    Outer office
2170    Secret corridor
2171    Office complex
2172    Hallway
2173    Airlock door
2174    Airlock
2175    Small ship in dock
2176    Orbiting Altair
2177    Orbiting Cygnus
2178    Orbiting Vega
2179    Orbiting Deneb
2180    Orbiting Auriga
2181    In ship on Cygnus
2182    Cygnan landing site
2183    Cygnan sea-shore
2184    In ship on Auriga
2185    Aurigan landing site
2186    Aurigan control center
2187    In ship on Deneb
2188    Deneb landing platform
2189    Doorway
2190    Sitting room
3001    Chrome key
4001    Dangling from the nest on a red string is a chrome key.
4002    There is a chrome key on a string here.
3002    Blue sapphire
4001    At the end of one vein is a huge blue sapphire!
4002    There is a huge blue sapphire here.
3003    Colorful fish
4001    Swimming blissfully around, eating the tiny polyps, is a large
4001    particularly colorful fish.
4002    There is a colorful fish here.
4003    It is a very colorful fish indeed, with long fins and a long
4003    snout, suitable for eating the tiny polyps. The zoologists at
4003    your camp might like to examine it.
3004    Dead fish
4001    There is a smelly dead fish here.
4002    It is now dead and beginning to decompose. You shouldn't have
4002    kept it out of the water so long.
3005    Knapsack
4001    There is a knapsack here.
4002    It is a large red canvas backpack, with lots of room and many
4002    pockets. You could easily carry many kilograms in it.
4003    The knapsack is empty.
4004    The knapsack contains:
3006    Red shirt
4001    Lying on the ground is a red shirt.
3007    Green shirt
4001    There is a dark green shirt here.
3008    Pair of heavy boots
4001    There is a pair of heavy boots here.
4002    They are for heavy duty hiking.
3009    Canvas shoes
4001    There is a pair of light canvas shoes here.
4002    They are for rock climbing.
3010    Blue pants
4001    Lying on the ground is a pair of dark blue pants.
3011    Tan pants
4001    There is a pair of light tan pants here.
3012    Butterfly net
4001    There is a butterfly net here.
4002    The net is empty.
4003    The net contains:
3013    Plastic tube
4001    There is something which looks like a tube of toothpaste here.
4002    The label says: "Berry's Bug Dope" 
4002         Repels blackflies, bees, gnats and chiggers. Not for use
4002         against worms or sharks. Ingredients: DEET (C12H17NO)
4002         23%, active ingredient. Inert ingredients:
4002         Alcohol (C2H6O)  76%, perfume 1%.
4002    The tube is empty.
3014    Instant camera
4001    There is an instant-picture camera here.
4002    It is a space-patrol issue picture-in-a-minute camera, model
4002    AN/MQ 30045-9812-773R. It's so automatic that all you have to do
4002    is say "shoot" and it will take a picture of the most
4002    interesting object around. This little beauty cost the Patrol
4002    $6,345,003.00.
4002    (Just between you and me, it's a Polaroid Snapshooter 
4002    worth $49.95.)    
3015    Plastic bag
4001    There is a plastic bag here.
4002    It is a collecting bag, for preserving living specimens. It is
4002    watertight but can "breathe" so living animals can be carried
4002    in it.
4003    The plastic bag is empty.
4004    The plastic bag contains:
4005    The bag is full of water.
4006    The water-filled bag contains:
3016    Crablike fossil
4001    Sticking out of the rocks is a huge crablike fossil!
4002    There is a large fossil here.
3017    Photograph of tiny pterodactyls
4001    There is a photograph of some tiny pterodactyls here.
4002    There's nothing particularly interesting about the small
4002    critters themselves (except to see how sharp their teeth are),
4002    but, behind the horsetails seems to be a cave!
3018    Photograph of Martians    
4001    There is a photograph of some "Martians" here.
4002    It's a photo of those odd energy creatures. The scene is what
4002    must be a bar. One of them is getting a "charge" from an odd
4002    electrical device.
4003    The photo is of those odd electrical "Martians" playing their
4003    variant of hockey.
3019    Huge diamond
4001    One of the diamonds is loose.
4002    There is a huge diamond here.    
3020    Hockey puck
4001    Lying on the ground is a hockey puck.
4002    It look like an ordinary hockey puck, about 10 centimeters in
4002    diameter. Hmmmmmmmmmmm... It seems, however, to be metallic
4002    rather than the usual plastic. It is bright and silvery. 
4002    Closer scrutiny shows that it is SOLID PLATINUM!
3021    Red boulder
4001    Lying on the ground is barely liftable boulder.
3022    Green moss
4001    Lying on the ground is a large piece of soft green moss.
4002    Moss is moss is moss. It's a beautiful dark green and very
4002    soft and squishy.
3023    Glass plate
4001    A large piece of glass is lying on the ground.
4002    It's a plate of glass, about 80 centimeters in diameter, and one
4002    centimeter thick, apparently cut out of a larger piece by some
4002    inept glasscutter. It's very sturdy.
3024    Piece of wire
4001    Lying on the ground is a long piece of wire.
4002    It's very heavily insulated, except for the very ends,
4002    which are stripped clean.
4003    The wire is attached to the tower.
4004    The wire is tied to the knob in the stool.
3025    Glowing sphere
4001    Lying on the ground is a glowing sphere.
4002    The sphere is about ten centimeters in diameter. It is hollow,
4002    with rather thick walls. Inside is a smaller sphere, about one 
4002    centimeter in diameter. The glow seems to emanate from the
4002    whole inner wall it, but is brighter near where the small sphere
4002    rests. It is extremely heavy for its size. 
3026    Gooey latex
4001    Flowing from the bark of the tree is a large quantity of gooey
4001    latex. It flows down the tree making a rubbery coating. If you
4001    had a bucket you could collect a large quantity.
4002    There is a puddle of congealed latex here.
4003    A sticky layer of rubber covers the pole.
4004    It is a mildly viscous, very sticky liquid, with a faint 
4004    turpentine-like odor. If spread in a thin layer on something
4004    it soon congeals into a smooth, pliable, and only faintly sticky
4004    coating.
4005    It seems to have congealed into a solid mass.
3027    Damaged cable
4001    There is a damaged microwave cable here.
4002    It is a green cable about one meter long with connectors on each
4002    end. The middle has been chewed almost through by a rodent.
3028    Good cable
4001    There is a good microwave cable here.
4002    It is a green cable about one meter long with connectors on
4002    each end. It is in good condition.
3029    Beautiful orchid
4001    Sitting on the bench is a potted orchid.
4002    There is a beautiful orchid here.
4003    It is violet, white and magenta, about 20 cm across, and a
4003    striking example of the evolutionary similarity of this planet
4003    and the earth.
3030    Venus flytrap
4001    Sitting on the bench is a potted Venus flytrap plant.
4002    There is a Venus flytrap here.
4003    It is green and nasty. It is obviously carnivorous, although
4003    the resemblance to it's earthly namesake is tenuous.
3031    Large cassette
4001    Lying on the ground is a large cassette for film.
4002    It is about 30 centimeters square and 1 cm thick. An indicator
4002    shows that it is properly loaded with film.
3032    Overexposed photograph
4001    There is an overexposed photograph here.
4002    Something, probably radioactive, has caused this photo to be 
4002    so overexposed as to be unusable.
3033    Tomato
4001    There is a tomato here.
4002    It looks like a delicious red tomato.
3034    Lettuce
4001    There is a head of lettuce here.
4002    Lettuce is lettuce. It is not very nutritious.
3035    Cabbage
4001    There is a head of cabbage here.
4002    Cabbage is cabbage.
3036    Strawberry
4001    There is a giant strawberry here.
4002    It is 10 centimeters across and red, like a strawberry.
3037    Grapes
4001    A large bunch of grapes grows on a vine here.
4002    The is a bunch of grapes here.
4003    They are green and look good enough to eat.
3038    Sunflower seed
4001    Growing on one of the plants is a full-grown seed.
4002    There is a large sunflower seed here.
4003    It is a black seed with a metallic sheen, about 10 cm across.
4003    It is shaped like a large peach pit, with deep grooves in the
4003    sides.
3039    Bucket
4001    There is a bucket here.
4002    The bucket is full of water.
4003    The bucket is empty
4004    The bucket contains:
3040    Pitchfork
4001    There is a pitchfork here.
3041    Shovel
4001    There is a shovel here.
3042    Robot
4001    There is a robot here.
4002    There is a slightly corroded robot here.
4003    The robot is about one and a half meters tall. It is almost
4003    spherical, sitting on four lightly sprung wheels. On top is
4003    what looks like a car antenna. Beneath that is a rotating TV
4003    camera. It has two arms, one of which is a rather delicate-
4003    looking clasping device. The other is a swivel-mounted hose
4003    arrangement obviously designed for it's primary purpose of
4003    watering plants. In the control section beneath the TV eye are
4003    a microphone and a speaker.    
4004    The robot is empty-handed.
4005    The robot holds:
3043    Statue
4001    There is a small statue here
4002    It is a carving of a ferret. The ferret is holding a small star.
4002    It must be some sort of religious object.
3044    Mushroom
4001    There is a huge mushroom here.
3045    Gold nugget
4001    Lying on the ground is a large nugget of gold.
3046    Photograph of wall paintings.
4001    There is a photograph of some wall paintings here.
4002    You recognize the paintings made be the ferret-artist.
3047    Photograph of ferret family
4001    There is a photo of some ferrets here.
4002    It is a typical boring family photo, not some artistic wonder.
4002    What more did you expect?
3048    Black cat
4001    Sitting on the platform is a very unhappy black cat.
4002    There is a large black cat purring contentedly here.
3049    Container of DEET
4001    There is a supply of DEET here.
4002    It is a slightly viscous, colorless, slightly sweet liquid.
3050    Container of nvglo
4001    There is a supply of nvglo here.
4002    It is a pale pink powder. It's dust makes you sneeze.
3051    Container of sbkl
4001    There is a supply of sbkl here.
4002    It consists of large white crystals.
3052    "Terran" cartridge
4001    There is a plug-in cartridge marked "Gviizm-Terran" here.
4002    It looks like it would plug into a computer.
3053    Knife
4001    There is a knife here.
3054    Hammer
4001    There is a hammer here.
3055    Screwdriver
4001    There is a screwdriver here.
3056    "Cygnan" cartridge
4001    There is a plug-in cartridge marked "Xbtmzm-Cygnan" here. 
4002    It looks like it would plug into a computer.
3057    Glowing bead
4001    There is a glowing glass bead here.
4002    It is about a centimeter in diameter, glowing brightly
4002    and quite hot.
3058    Silicon "Insect"
4001    Basking in the heat of the fire is a tiny silicon insect.
4002    There is a tiny silicon insect here.
4003    It looks like a small metallic grasshopper. The body is made
4003    of a gray semi-metallic substance which looks like silicon.
4003    The wings are a transparent red, as if made of some zinc or
4003    arsenic mineral. The eyes are bright iridescent blue-green.
4003    The thing is obviously a bit cold away from the fiery pit,
4003    but not in severe distress. The whole effect is as if some piece
4003    of precious jewelry had come to life.
3059    Piece of Xray film
4001    There is a piece of used xray film here.
4002    The xray film contains no useful image.
4003    The xray film, though not well exposed, contains the image of a
4004    The xray film, though showing an image, is all jumbled up and
4004    unusable.
4005    The xray film appears to have been improperly processed.
4005    Perhaps you didn't get the chemicals in the proper places.
3060    Magnesium box
4001    There is a magnesium box here.
4002    It is a medium sized lock-box. The lock mechanism consists of
4002    a left dial and a right dial, each of which reads from 0 to 999.
4003    The box is empty.
4004    The box contains:
3061    Good disc
4001    There is a good silicon disc here.
4002    It is a round piece of silicon, with gold contact pads around 
4002    the edge. It might be some sort of computer memory chip.
4002    However, due to the presence of some sort of plastic coating
4002    appearing in places on it, it clearly is not fully processed.
3062    Broken disc
4001    There is a broken silicon disc here.
4002    It is a round piece of silicon, with gold contact pads around 
4002    the edge. It might be some sort of computer memory chip.
4002    It looks ready to use, except that a small piece is broken
4002    off of one corner.
3063    Violet crystal
4001    Lying on the ground is a beautiful large violet crystal.
4002    It is a large crystal, very light for its size, with a pale 
4002    violet hue. It is probably spodumene, a mineral valuable for
4002    its content of lithium, which is used in your ship's drive.
3064    Chocolate egg
4001    Sitting in the doll house is a chocolate egg.
4002    There is a chocolate egg here.
3065    Silver coin
4001    There is a silver coin here.
4002    The coin has a likeness of a reptile on one side and the 
4002    notation  &100 on the other.
3066    Brass coin
4001    There is a brass coin here.
4002    It is marked &50.
3067    Nickel coin
4001    There is a nickel coin here.
4002    It is marked &25.
3068    Copper coin
4001    There is a copper coin here.
4002    It is marked &75.
3069    Platinum coin
4001    There is a platinum coin here.
4002    It is marked &300.
3070    Map
4001    There is a map here.
4002    The map is a star map, showing the coordinates of the stars in
4002    the vicinity. Some stars are described in script which you
4002    cannot read.
4003    This appears to be a souvenir map of the galaxy. Among prominent
4003    locations are the following:
4003     Location         Right ascension      Declination
4003     Altair                0556               2331
4003     Cygnus                2445               4293
4003     Vega                  7552               2204
4003     Deneb                 1105               6339
4003     Auriga                3111               3325
3071    Red ball
4001    There is a small red ball here.
3072    Newspaper
4001    There is a newspaper here.
4002    The writing is unintelligible.
4003    A banner at the top of the paper says "EXTRA".
4003    A subtitle says "Teleporter to Test Site #6 Reactivated".
4003    The gist of the article is that the teleportation link to
4003    the planet known as Test Site #6, which recently failed,
4003    causing district administrator Glathryx to arrive at the
4003    space station minus his third and fourth leg sets, and then
4003    became totally inoperative, has come back in operation. 
4003    It seems that an intruder into the test site is suspected
4003    of causing these recent events. All persons are requested
4003    to be on the lookout for at strange alien, whose description
4003    more or less fits you.
3073    Yellow rod
4001    There is a yellow rod here.
3074    Written note
4001    There is a piece of paper with a note on it here.
4002    The note is unintelligible.
4003    The note is partly obliterated by coffee stains, but you can
4003    just make out
4003      Do it twice 
4003      Door combinations ....
4003      Small ship   99  ??   ??
5001    Volcanic spire
4001    %%%%
4002    The spire, although steep, has many small rock flakes
4002    on which a person could stand if he had the right kind of shoes.
4003    Why not try to take a mountain. It's just as easy.
5002    Tiny pterodactyls
4001    They are rather cute but nasty creatures, with greenish-gray
4001    skin, venomous red eyes and long razorlike tails.
4002    That's not wise. They are vicious creatures and would bite you
4002    The bite of most animals here is fatal.
5003    Ceramic stool
4001    As you reach over to look at the stool, a spark jumps out from
4001    the knob in the center and shocks you.
4002    It's too heavy to lift.
5004    Metal knob
4001    As you get near the knob it gives you a painful but harmless
4001    electrical shock.
4002    The knob is permanently attached to its base, which is attached
4002    forever to the ground.
5005    Round window
4001    The window is about 1 meter in diameter, with plate glass.
4002    The window in the building seems to have been vandalized.
4003    The glass is quite permanently set in its frame.
5006    Round door
4001    In the front of the building is a round door which is closed.
4002    In the front of the building is a round door which is open.
4003    In the center of the door is a small metal dimple.
4004    It is attached to unreachable and unbreakable hinges.
5007    Tower
4001         
4002    Have you eaten a hallucinogenic drug?
5008    Metal dimple
4001
4002    Silly!
5009    Stone cube
4001    The inscription on the monument reads:
4001    (translated into English)
4001                  
4001               Site of first landing party
4001                      Year 21007
4001
4002    If you wish me to give you a hernia, please say so directly.
5010    Horsetails
4001    Horsetails are primitive plants, which live today on earth 
4001    in wet cool forests. Today they are rather small, but 
4001    millions of years ago there were ones several meters tall.
4001    On this planet the large ones are still common. Here they
4001    form a line to the sides of the waterfall, where the spray
4001    keeps them wet. The pterodactyls seem to live somewhere
4001    behind them.
4002    Horsetails are used only to scour pans, which you don't have.
5011    Metal door
